Title,Company,Location,Salary,Description,Job URL,Date,State
Sr. Data Scientist (Operations),Prosper,"Hybrid work in Phoenix, AZ","$146,000 - $179,000 a year",7+ years of Data Science experience with 5-7 years of experience in fintech/finance applying statistical and machine learning predictive techniques and 3+ years…,https://www.indeed.com/rc/clk?jk=1aa16d75db33f720&bb=2BLFYhjyi5Bqe1pqMiAgl9669JpcuRd1YlE6_myOZmOU9EDbJ_Lds0Fx6IAIDnxil9YrpXcm1Sd18BnKcImfNZtYwnGn57EXyKKACjlzg6jdfbBJr_ta5R8r3_krOmQj&xkcb=SoDS67M3_jNd3WgakL0JbzkdCdPP&fccid=bb1f31af8034a0d9&vjs=3,2024-06-23,Arizona
Data Science - Leadership,US DHS Headquarters,"Remote in Chandler, AZ","$120,600 - $203,500 a year","Managing teams applying knowledge of essential cybersecurity policies to data management to develop data standards, policies, and procedures to facilitate and…",https://www.indeed.com/rc/clk?jk=1b51f844b40a9e84&bb=2BLFYhjyi5Bqe1pqMiAgl4UJneDYw31zLF_e3H_MWXkLJlxeIZb8rVWiSlcuPkRJ6lUApgVuhsS0I2N_KaKlBY-0zPSk7OJvfBDVpFi46ZqVI2HqdFk85Q%3D%3D&xkcb=SoBm67M3_jNd3WgakL0IbzkdCdPP&fccid=6ea857c0ea557442&vjs=3,2024-06-23,Arizona
Clinical Statistical Programmer - Remote,W.L. Gore & Associates,"Remote in Flagstaff, AZ 86001",,"Research data issues and/or questions pertaining to the clinical study data, including identifying and assisting in meeting the programming needs of data…",https://www.indeed.com/rc/clk?jk=40aab12bf59c8fe5&bb=2BLFYhjyi5Bqe1pqMiAgl-L4zLWQCcWYU3WAmOiyUTfF7ySZ0f3mM_IWk1JuyZmx2jyL4fsAT2e1ndBYAVexGNN376i_PdZWTebOZjIN3H1jo9D_eXdc0g%3D%3D&xkcb=SoDo67M3_jNd3WgakL0PbzkdCdPP&fccid=d91ab1f015016afc&vjs=3,2024-06-23,Arizona
Data Scientist,onsemi,"Scottsdale, AZ",,Utilize data visualization techniques to build dashboards in Tableau and present complex supply chain insights and recommendations to stakeholders.,https://www.indeed.com/rc/clk?jk=516c40e8fcf7649c&bb=2BLFYhjyi5Bqe1pqMiAgl-BqM4G6qtO15bmPtOjnVS2-jGRuO9_oNZctIT49jTsCDQvCDXbRxfMCv-5o-eS85jpUoHdpMGe5wgpRGdduZ-oLtySsfueXCw%3D%3D&xkcb=SoBc67M3_jNd3WgakL0ObzkdCdPP&fccid=d4119f39a40c1a12&vjs=3,2024-06-23,Arizona
Senior Machine Learning Engineer,Clarivate,"Remote in Chandler, AZ 85225",,"Leads project teams and provides technical expertise for various engineering projects.
The expected base salary for this position is $136,000 - $170,000 USD per…",https://www.indeed.com/rc/clk?jk=7b0a9946be672a3a&bb=2BLFYhjyi5Bqe1pqMiAgl86Swms4Dyl1xyt3BT_DuRh8Y4f_nHjpy4Zq_83qYDmQQptmx8ZgmHY3VnzSzvVK188S1V0XVD49UO5gbC32W2_mecRLlyWnN7owo_X9ULev&xkcb=SoDB67M3_jNd3WgakL0NbzkdCdPP&fccid=39cdc80b98113925&vjs=3,2024-06-23,Arizona
Senior Data Scientist,Banner Health,"Remote in Phoenix, AZ 85012",$45.92 - $76.54 an hour,"Knowledge of subject matters such as process optimization, clinical workflows, population health, public health, disease prediction, re-admissions, imaging…",https://www.indeed.com/rc/clk?jk=b956830d2f332b77&bb=2BLFYhjyi5Bqe1pqMiAgl-A-UNl_wiA1_AnjnCtkRGzCwkWNUHO5JSYmjULGNRA5hU2FvtLcE6yGnVsu9qRNy2r9IblQNt_uCtqijciIWrqXQcmUsSAibA%3D%3D&xkcb=SoB167M3_jNd3WgakL0MbzkdCdPP&fccid=f54837e1fe3c9a9b&vjs=3,2024-06-23,Arizona
Data Scientist - Telecommute Position,PetSmart,"Remote in Phoenix, AZ 85027",Full-time,"Responsible for focusing on business applications of customer loyalty, marketing campaigns, personalization, digital, and services through understanding and…",https://www.indeed.com/rc/clk?jk=ebfbf824fa191bc9&bb=2BLFYhjyi5Bqe1pqMiAgl99tzwuwKUusubb1SjvjcXHUAbWchOyklF2oM_9tnwELDogBqHuPEpI84KdO-0oQ8rzMjLZEow61lbA7Prvrb27GNwAsNh0IuCDj1guEGWDn&xkcb=SoCc67M3_jNd3WgakL0DbzkdCdPP&fccid=b59989803df0669c&vjs=3,2024-06-23,Arizona
Data Principal Scientist,City National Bank,"Phoenix, AZ 85001 
(Central City area)","$122,535 - $208,715 a year","Lead key initiatives on data mining and machine learning.
The Principal Data Scientist will lead and mentor in the design of data analytic and data science…",https://www.indeed.com/rc/clk?jk=5060928fcd981cc9&bb=2BLFYhjyi5Bqe1pqMiAgl8h3Ul0P5YiO3griSjBHf4SCAo0qJwlmHDmiNqahIpa12lMeHwV-egLtHxhe8k2DeXXzEnKu43i0Oy8a6Qhw65fxNoRh5CkR_Q%3D%3D&xkcb=SoAo67M3_jNd3WgakL0CbzkdCdPP&fccid=55a861ecd89109ee&vjs=3,2024-06-23,Arizona
Sr. Supply Chain Statistical Analyst,onsemi,"Scottsdale, AZ",,Utilize data visualization techniques to build dashboards in Tableau and present complex supply chain insights and recommendations to stakeholders.,https://www.indeed.com/rc/clk?jk=090c94b5abf2e7b5&bb=2BLFYhjyi5Bqe1pqMiAgl0XfLJs4DQqjfRZtP743d5xXeWcPGet45KQa4h0aevI70GxejKaiaTyjfDMR7KFO9zfhFIayAolU2BCvK5KdUfsy6_fYLMCP6w%3D%3D&xkcb=SoC167M3_jNd3WgakL0BbzkdCdPP&fccid=d4119f39a40c1a12&vjs=3,2024-06-23,Arizona
Sr ML Data Scientist,Discount Tire,"Hybrid work in Scottsdale, AZ 85255",,"Consistently collaborates with fellow data scientists, external AI experts, and frequently interacts with business partners, project managers, cross-functional…",https://www.indeed.com/rc/clk?jk=ef132443f7141945&bb=2BLFYhjyi5Bqe1pqMiAgl_k7j1-LJxHdcwzxQRhIhdksWcir3umVwNjvWHfKI2s67hP9A5JATf5D40jAEcxdbOdv2c3EONmWOeW_765FFNZuqR3tF-VNNq85sEZOWklI&xkcb=SoAB67M3_jNd3WgakL0AbzkdCdPP&fccid=6e2fd53a98232c31&vjs=3,2024-06-23,Arizona
RTP-RESEARCH FELLOW- Artificial Intelligence,Mayo Clinic,"Phoenix, AZ 85054 
(Desert View area)",Full-time,"May work in a special engineering group, process and test algorithms, informatics, data for computer programming, and implement algorithms to apply to concepts,…",https://www.indeed.com/rc/clk?jk=fd49b51d8e7e9652&bb=2BLFYhjyi5Bqe1pqMiAgl_w4Wv6zpRGcXFMCGBv8qvXYerfWaacpN5vkiVIB38JExVw8MRPW5rcebpFImjb1BjLgjjDERu2GoXMaL67vLdT3y5G6z_QiMA%3D%3D&xkcb=SoCP67M3_jNd3WgakL0HbzkdCdPP&fccid=26877094797beef3&vjs=3,2024-06-23,Arizona
AI/ML Engineer,SysMind,"Phoenix, AZ",,"10+ years of experience in software development, with significant expertise in Python and machine learning as a lead.
Must have Active and Genuine LinkedIn*.",https://www.indeed.com/rc/clk?jk=436f35f956682867&bb=2BLFYhjyi5Bqe1pqMiAgl6bzWbHrYie2LQfkVjrU0YHqy-3hMneIXzTQDqJh47VTTwmkSdS9sJXz_Sh9KtrI3oRfDdU67MnGOPWDBUz9LMdbC7M2A2LY6u1wZC4E2qEb&xkcb=SoA767M3_jNd3WgakL0GbzkdCdPP&fccid=61830e4d6b219496&cmp=SysMind&ti=Ai%2Fml+Engineer&vjs=3,2024-06-23,Arizona
Product Data Management (PDM) Business Administrator,INTEL,Arizona,"$162,041 - $259,425 a year","It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation.",https://www.indeed.com/rc/clk?jk=fdf7cd9c867b40ef&bb=2BLFYhjyi5Bqe1pqMiAgl5gTDKvXWJ8JcO2t15mB3EugSOquHCTG1geXCtobaoL4A0VJlWPfqO4LmqKAlZDS7bSVD-eYyCvgblvCXp7pmg5Dz6X1QjuhxQ%3D%3D&xkcb=SoCm67M3_jNd3WgakL0FbzkdCdPP&fccid=936367796261bd6e&vjs=3,2024-06-23,Arizona
Senior Conversational AI Engineer - Remote,CSAA Insurance Group,"Remote in Glendale, AZ 85308",Full-time,The Senior Conversational AI Engineer is responsible for development and delivery of software in support of business capabilities and the foundational needs of…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DUjneWDXt5hrPJu4WGni2wApPMgeVCcrmurhYOfeq0yDcydFsd3caZAfVNxqNZKkoLhXD_e9QBdJbghmHxrK5a9VwW9Zp9bujOl_5QNw4vtcxKjhKDDK8kcnAaiwa3YmuGouCt1TLu3OCCAnabReu50opr2--gtL-LhZ9hYCTiy8RaqTKQIRwRRn_gsMWCvC6DN4FfljEo1FtCveaqmJE5GmqywoQfq4ZWaOG4vrizD98alZRvdsfD6A4NnaLommuXjxz2HCu232VmkJ8Cv1cEnrfuPNxqhrDK23E0NC0593qC0HoGJPKMzWrsWRIsOaOQNhno6aiM7DFClqFxg9vFM8fAhtmICg10Wv4w9jKdbHz8niiqoJ09hO2tsfUlWiGyDTMTQkLc_8XHSD7oNPWGw5WGgAttnqnwQUF4V_E3GJM1j4dMUIvZzsUuB8jB_Q3hNzW1lPUHkMhimyjmCO21ZWeFRFDMlIUfFiX90ZPtXDsscZhS4ZAZjEsssMr_bGReFTdJrrzuO5FzHPuSE2TzdBhP6yXyafz5TiQqehJS0ljwKIGCq7G0AILKCSYcB14FXiJqoRzvOjljus8-3B8_HAysUPujtQVjRiT1Prgrl8yXM3a-ZykRLEoYBgleeEd0Wm3Ry9t7henZI6u-GXCAZzTtRbPTyOsU63AQYKdSZpxcNtjlIFGSgkRp2OEdtV579xpDzusuZqrJWj7o8MuKvIxYtXQMXP8WxvjgETX6oQeojvO68yqyh9gTTf5_tGzHPdgjlrdTLVyW-wsdFduyEoSYYSi7Ko8dsd4hqgX1IevJ_r3gpJ9qxv8-yyYA2GLdeaKWJc9QquoIf0CtJ3ng_mknLX7VPGFJVWI3iaOsAW5D7x2zJ3xI421nT-XpLjJU427BWtHs35zjWf_rbqiQRq147sjworttqyEdW2K3uwyGFieaDXxuVkgX8NOo1LmqCwlGmoAHeny2HsCReh2bC9ULZKBR_V-ZNsIn9bwrE5sLU4D7nJgNCXGwqjpiZASxsAUvMYfi4Qy0i77Z0x9SThZrXC0gV5hyND6izMqK4Tsp6yD9mhnwoHUDH0_lElILITSGrYgUWau3izU64PDdy_UyyANB7Lf7_l91Ty1shPm1TUCG0nVCyuuux3rD4UwIdtxR3YDZr6ZSru1nbh-Z7gwxVbh-Wp8Nq2W-4b3jnZU4f7Aje2adraw6qRPdUxVD4htuk7YHcA==&xkcb=SoB06_M3_jNcNjQrBR0LbzkdCdPP&camk=nUmJqO2E8rh2NyLae8l3Xw==&p=0&fvj=0&vjs=3,2024-06-23,Arizona
Decision Science Analyst I - Fraud,USAA,"Hybrid work in Phoenix, AZ 85070",,"Bachelor's degree in quantitative analytics field such as Economics, Finance, Statistics, Mathematics, Actuarial Sciences, Operations Research, Data and/or…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_MIPgkd_G6HWWFlKXJy4Dg6xMAChnv6GjdMJrffm_jwRdgVprx9Wfnn1h5FWJrCM0N-mo8EYHfDFWJOugoNysvqtYAxVTzgUN6pcL2zfxRtCDIbs3hbJrmo9N7lguk5cW7Y926c01_nRvazQo3J9RfpzenOSp7cqBDrqszwHL_IXzP_yIt86s6oEMwQ_-JGFAfqGO5Vdd-wjTts6XpONflUMF0OfUch-2Q1cswxUZ9METxFODf5smvtFQaJmcq4F2KRLWbMG6cUZFt3qzYwTJsENGkJTaRba2jrpvN3s4FjPCtssCBdJTeMsdW82WS4TKzENp-IZyP4alMztoSa1G0rJEPwWL04C-67swKneO3gjHdYI58Xf4R9za3qqeeGOkiUwrZjGecrWq54U-4kTSjBO-PnNspaKFqHHPjZd6374EsVmbHv9UP3BjFWXBa5QUOyFm-jY_S5MB5e6jYIKmQzIXdyEEJNbzQhDUqWAAdwEWjh6-QmSDB4MHUDQi0e3wqssZjDkAUAC-tR01w9v-Nb1uE1XCw_zUc8NOB5tT2IJHZXWq86UOrEygo1QuI8lc364wkLKsFK_R6Uw5h9nmtc6M8owrJ_pQIeGbXFe37XBHfvmNDhKop5TI67f6ag6XCK18bqTXKnGy7jzd92O1frz0tdmnjbTtUSaUcUDXNwQw3Pfo0QkK6iXdw88wT_kVY-vwue07qbxyTYhVQDEa7Y76mTfFQCsz1GviXxmyjxB2T-2Dp3CBm0KWxibvqkk0fJoDCbMxi25Z5R1NrZwTpU=&xkcb=SoDA6_M3_jNcNjQrBR0KbzkdCdPP&camk=4HOcmqOLYrA75NAL_zO_EA==&p=1&fvj=0&vjs=3,2024-06-23,Arizona
"Director, Health Data Science Services",University of Arizona,"Tucson, AZ","$139,102 - $180,833 a year","Outstanding UA benefits include health, dental, and vision insurance plans; life insurance and disability programs; paid vacation, sick leave, and holidays; UA…",https://www.indeed.com/rc/clk?jk=370cc08d2204853f&bb=WJjFpYC2nIqesjmBmMYI62QHyW0B75nrv_Vkmky_Foo6i-l39p3hBxnQEVdDrmemdE0U5UpvGCaaJUKphJMtp-Vi-bYrHeNVtKCWup_ZVuJZTJ59ONis3g%3D%3D&xkcb=SoCp67M3_jNcNjQrBR0JbzkdCdPP&fccid=5a681cdfb59f0cce&vjs=3,2024-06-23,Arizona
"Manager, Internal Audit Data Science",PayPal,Arizona,"$64,000 - $156,750 a year","Excellent time and project management skills and the ability to successfully manage multiple projects at once.
The successful candidate must possess:",https://www.indeed.com/rc/clk?jk=1fbfc5380545f867&bb=WJjFpYC2nIqesjmBmMYI6wtV_E4yJFGdzop0h2lrq-D63zsogFfbFZMaTQfqvkNxfzbSCNhvD9eS5qF-15FGsAwRlE78dWi-7r9mXsmjMW7xdW_EPkFGEg%3D%3D&xkcb=SoAd67M3_jNcNjQrBR0IbzkdCdPP&fccid=978d9fd9799d55a8&vjs=3,2024-06-23,Arizona
Staff Engineer - Data Engineering/Cloud,Early Warning Services,"Hybrid work in Scottsdale, AZ",,"Actively own features or systems and define their long-term health, while also improving the health of surrounding systems.
12 weeks of Paid Parental Leave.",https://www.indeed.com/rc/clk?jk=fe1e8260a5d0f851&bb=WJjFpYC2nIqesjmBmMYI6x9K7b1oz5lmffIsyIfmPM2hKir7SmUnM_xKvO551m65Ts9JZiCT1JlOqJiIkvari4m3VNUquoihicHkwMJhMigU-FSZSRyW-SkVI0sDQMWu&xkcb=SoCT67M3_jNcNjQrBR0PbzkdCdPP&fccid=094bfee9de38aca9&vjs=3,2024-06-23,Arizona
Game Statisticians and Referees for Flag Football League,XFLAGFOOTBALL,Arizona,$15 an hour,"Games begin in early July and run between 5pm and 9pm.
Pay for tracking game stats is $15 cash per game.
Pay for referees is $15 cash per game.",https://www.indeed.com/rc/clk?jk=9a97faab44aff15a&bb=WJjFpYC2nIqesjmBmMYI6wtV_E4yJFGdHwQcdKDHREE-C1uSsztHHVAQ6lxb0HePL864Ecs0vQbnTPKRVm2rbe8H_vJ1Vogr-zR3p0N3IvOOC4s9LuXLqEgB-2JmFft6&xkcb=SoAn67M3_jNcNjQrBR0ObzkdCdPP&fccid=b15e9f390f374d3e&cmp=Xflagfootball&ti=Referee&vjs=3,2024-06-23,Arizona
AI/Ml Engineer,Ampcus Incorporated,"Phoenix, AZ",,"Strong coding skills in Python or similar languages commonly used in machine learning and data science.
Experience with ML Frameworks: Hands-on experience with…",https://www.indeed.com/rc/clk?jk=350e92cce72fee47&bb=WJjFpYC2nIqesjmBmMYI66kNfxi01Ude4csshNECWkEG8g3Fxg6AfhNe41n2rG2U_xqkca1FTNIlNcCkl66Q4Px7lSFZ60ROS9Y8dSPcKfgtGWhPjIYQIKZx-sElW1v9&xkcb=SoC667M3_jNcNjQrBR0NbzkdCdPP&fccid=cd6d2c9c59529b1c&vjs=3,2024-06-23,Arizona
Lead AI Data Engineer,Honeywell,"Phoenix, AZ 85034 
(Central City area)",,"Experience with dimensional modeling, data warehousing and data mining.
Experience with machine learning solutions and data science methods promotion.",https://www.indeed.com/rc/clk?jk=1bd3bf607105b7b9&bb=WJjFpYC2nIqesjmBmMYI645iViAYVlPy7BKATIzhfW-t-nYtiwMaTwUzKiT85Bkv8mRH1jTXZ70_RVVmHIq2CKgFap26pZqPOWel_o29S0WJ68aUWBx-OQ%3D%3D&xkcb=SoAO67M3_jNcNjQrBR0MbzkdCdPP&fccid=50208b5bf45ee3b8&vjs=3,2024-06-23,Arizona
Senior Director Data Analytics and AI,Honeywell,"Hybrid work in Phoenix, AZ 85034",,"Lead the cross-functional AT data & analytics council, collaborating with data & analytics leaders of functions in AT.",https://www.indeed.com/rc/clk?jk=e9542788cc86dacc&bb=WJjFpYC2nIqesjmBmMYI6xfbS44I-6_1LItwmnkg-jmH3F2C1e2AYLY0FFqpzLvYPOzMynfS4vLNO8GXXC9DikENSigalEJZEdJow4O3hyTzB29-7srYKg%3D%3D&xkcb=SoDn67M3_jNcNjQrBR0DbzkdCdPP&fccid=50208b5bf45ee3b8&vjs=3,2024-06-23,Arizona
"Senior Security Data Analyst, Clearance Processing Center (Hybrid)",Raytheon Technologies Corporate Headquarters,"Hybrid work in Tucson, AZ","$64,000 - $128,000 a year",Utilize advanced statistical methods and data visualization techniques to derive actionable insights and recommendations.,https://www.indeed.com/rc/clk?jk=ab87368fdf2dbc3b&bb=WJjFpYC2nIqesjmBmMYI62Orr4wIhlMCjTPVSWwg_zuhHOhWUOdtJxljLw9DIQZ0vEu3YISbZpaYcJR_Qnp-bdlK06wH6Jaxw_hjmo067iwVVSO-C4_r8Q%3D%3D&xkcb=SoBT67M3_jNcNjQrBR0CbzkdCdPP&fccid=aa53b551f9df0210&vjs=3,2024-06-23,Arizona
Principal Data Engineer,Citizens,"Phoenix, AZ 85012 
(Alhambra area)",,"Contribute to support and enable automated data analytics, machine learning and artificial intelligence projects.",https://www.indeed.com/rc/clk?jk=933615a80e90ba93&bb=WJjFpYC2nIqesjmBmMYI61fFK7KWlmfgBS_ea66iQ0zd2nGOGaXaj07otf0csefsDgbh29RFgUP0G7CBhBx7Iq187SMLK9kz6XxzIbnqP-NmlI8q7YiOArk6VB195YnJ&xkcb=SoDO67M3_jNcNjQrBR0BbzkdCdPP&fccid=e4c6a8c0c5c093b0&vjs=3,2024-06-23,Arizona
AI Software Solutions Engineer,INTEL,Arizona,"$162,082 - $243,222 a year","Demonstrated project work in deep learning, generative AI, and Large Language Models (LLMs).
The candidate must possess a Bachelor’s degree (with 3+ years’ work…",https://www.indeed.com/rc/clk?jk=334d81f0c1510f49&bb=WJjFpYC2nIqesjmBmMYI62PCZQFiM7WGtYByLZ2qq4eca1gNA5Nu8TPDqiSq_eV1PqA15pj2bkb-E6K3Edp1QNEce3JqMTTq63NFsuuZ33pnPCc5-FIIbw%3D%3D&xkcb=SoB667M3_jNcNjQrBR0AbzkdCdPP&fccid=936367796261bd6e&vjs=3,2024-06-23,Arizona
"Scientist, Research Data",University of Arizona,"Tucson, AZ","$75,540 - $98,201 a year","Experience working in algorithms, scientific computing, and machine learning or statistics.
Outstanding UA benefits include health, dental, and vision insurance…",https://www.indeed.com/rc/clk?jk=8962733a89249af2&bb=WJjFpYC2nIqesjmBmMYI6ylMUuwnb1_V-vl77C2wIn8Iljop2qZXktO_peS3SxZ6YUuFZVnPY2A6JzuccNvFLXvouVytFYRM0vGo178NzQifKSYAx-HnRA%3D%3D&xkcb=SoD067M3_jNcNjQrBR0HbzkdCdPP&fccid=5a681cdfb59f0cce&vjs=3,2024-06-23,Arizona
Partner Sales Engineer,Samsara,"Remote in Phoenix, AZ","$190,315 - $223,900 a year","This may include solution proposals, training or enablement materials to help others better understand how Samsara data and the Insurance Partner solution works…",https://www.indeed.com/rc/clk?jk=f26cb074d06993cb&bb=WJjFpYC2nIqesjmBmMYI64C5cNv9_-nfn74YyKBefqv4oHk8yjxbpg050cFH-ZhMDh-PB3STYGR3uiqS5RF33q7Kti78dMB5AV_xCse98CxKOuqjOjacU1EXvxJwrl7A&xkcb=SoBA67M3_jNcNjQrBR0GbzkdCdPP&fccid=4a9c3fc37e5f1a80&vjs=3,2024-06-23,Arizona
Director Data Science & Advanced Analytics,Republic Services,"Phoenix, AZ 85054",Full-time,"The position oversees a team of data scientists, analysts who will develop tools, using the Company’s internal and external data, to identify business and…",https://www.indeed.com/rc/clk?jk=ef59b8f9de1ba8d9&bb=WJjFpYC2nIqesjmBmMYI63lXL0eiwq78kzviU6ix15pCQHTrEqwvO6L3Aecr4DFMMB7IPZyWttY5_llouWTNulZG7PYjIiOUS2Wks8-oh2y3bQDXyX3LTbHkMBlKDB9y&xkcb=SoDd67M3_jNcNjQrBR0FbzkdCdPP&fccid=e048e6229c201697&vjs=3,2024-06-23,Arizona
Meteorologist - Predictive Services & Fire Science Modeling,APS,"Phoenix, AZ 85021 
(North Mountain area)",,"Review, analyze, and report on relevant new and emerging scientific and technical developments that may be implemented to improve forecasting and reduce weather…",https://www.indeed.com/rc/clk?jk=54df3f7b6a3b74e5&bb=thk0qzNhVUNMsm584j_T6xLAlZfaOaPx0DP-poD9vMTop4LSkDq4_-k0A2a2wYJItL42_xecoh2NoWodImR3A5a8S6BkkNPgvjHegjW3ii9yBSVP6OD2pA%3D%3D&xkcb=SoDM67M3_jNbC3yJ3J0LbzkdCdPP&fccid=b475d0c80cd79b0c&vjs=3,2024-06-23,Arizona
AI Software Product Manager,INTEL,"Phoenix, AZ","$162,600 - $284,620 a year","The AI Software Product Management team within Intel's Software and Advanced Technology Group (SATG), is responsible for the strategy and management of a…",https://www.indeed.com/rc/clk?jk=ddcfef143581a8bc&bb=thk0qzNhVUNMsm584j_T6xDkux7lBjPPLL301x2OzlFyVBNFkrgxVaHoMBbMWHKvk0CCw_tTgt9AnerO5WZLrUVSk18Rfh4vdXMwhdkJlXJdk6sAKuxX5w%3D%3D&xkcb=SoB467M3_jNbC3yJ3J0KbzkdCdPP&fccid=936367796261bd6e&vjs=3,2024-06-23,Arizona
"AI & Data, Sr. Consultant (Insurance)",Deloitte,"Tempe, AZ",Full-time,"Managing changes to project scope, project schedule, and project costs to keep the project plan accurate, updated, as defined in the change management plan.",https://www.indeed.com/rc/clk?jk=144000524fc4f099&bb=thk0qzNhVUNMsm584j_T69swH23IdGr3GlrLXynIbO48g2br0pFSwmFDJphPYxEB-y56LH9E_1zzyuyY4YucznSOIVl5nCY1fe_PxhLir7S8zzXe_WrUxw%3D%3D&xkcb=SoDl67M3_jNbC3yJ3J0JbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-06-23,Arizona
Patent Agent (w/2+ years IP AI/Machine Learning Software exp.),Sonja Cotton & Associates,"Phoenix, AZ 85004 
(Central City area)","$90,795.77 - $135,000.00 a year","-Advise patent litigation teams based on your technical and scientific area of expertise.
Strong background in either Computer Science or Engineering Industry…",https://www.indeed.com/rc/clk?jk=2093c6b6c55d58fa&bb=thk0qzNhVUNMsm584j_T6_pw4zflJJCaS0sNCWdHLpLZpWRe-_g_ry_FQjALFocTv8kVHXfeTNl_kWbMGv1OWGDrxhju8Q33aHvv0HTo4DpHp7rrlxH09AWXjMUulsHn&xkcb=SoBR67M3_jNbC3yJ3J0IbzkdCdPP&fccid=9b54c2a90b0d9a8f&cmp=Sonja-Cotton-%2526-Associates&ti=Patent+Agent&vjs=3,2024-06-23,Arizona
Advanced ML Engineer,Honeywell,"Phoenix, AZ 85034 
(Central City area)",,"3+ years of experience with one or more of the following machine learning topics: classification, clustering, optimization, deep learning.",https://www.indeed.com/rc/clk?jk=7505c463c1714627&bb=thk0qzNhVUNMsm584j_T61G4cm_7PHgghhUaRAmcFaQo815IxyIHgy8DOHQEHKDNlnlA7homYPA155ehzTHFogMecxmk1ziVYOFiki2vCP4BfZcbdg7g2w%3D%3D&xkcb=SoDf67M3_jNbC3yJ3J0PbzkdCdPP&fccid=50208b5bf45ee3b8&vjs=3,2024-06-23,Arizona
Senior Engineer Java/AI/ML,Amex,"Hybrid work in Phoenix, AZ","$110,000 - $190,000 a year","Collaborate with data scientists and engineers to design and optimize AI/ML solutions.
O Deep understanding of various machine learning algorithms such as…",https://www.indeed.com/rc/clk?jk=78d30cb94d5487b3&bb=thk0qzNhVUNMsm584j_T611puYrDd3y2JbZKlp0E85F95037M6Z3vPpaIULrbmvD7CY7EnKxRrP9ZYv3WyPXfVFdk3E7rBDbVh7vi5Ckusc_hXFaIlBYKw%3D%3D&xkcb=SoBr67M3_jNbC3yJ3J0ObzkdCdPP&fccid=f057e04c37cca134&vjs=3,2024-06-23,Arizona
"Product Lead, AI",Recruiting From Scratch,"Mesa, AZ 85205 
(Northeast area)","$140,000 - $180,000 a year",Facilitate rapid experimentation and data-driven decision-making to optimize the product and ensure market fit.,https://www.indeed.com/rc/clk?jk=819c8c38989ee1e4&bb=thk0qzNhVUNMsm584j_T62cFe0Usi6AJOfRBPIVszMheyLT1is5Ru3ykjvtFz2_Xd-JBpfm2wSdnRicDAo2W1wwPFmmLMCrTRwuOgnj1JOY8BKMAeAP7Vu4pGGFSfv1g&xkcb=SoD267M3_jNbC3yJ3J0NbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-23,Arizona
"Senior Software Engineer, Applied AI",Recruiting From Scratch,"Hybrid work in Mesa, AZ 85205","$150,000 - $180,000 a year","Partner across all teams including engineers, AI scientists, researchers, designers, and product managers to bring new features into production.",https://www.indeed.com/rc/clk?jk=3ffb1aebfea51b18&bb=thk0qzNhVUNMsm584j_T61CSGzKgYTuqn5Hf9jC5LVBcPzQrVLYcrUkCLYkRCOAMPbsJLwJzE6Op25N4d0xcTNz83rD_dgWf7ynqLlwnYVtS295ZNhS1inh_6St9Oiy1&xkcb=SoBC67M3_jNbC3yJ3J0MbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-06-23,Arizona
Digital Contact Solutions Manager,PRICE WATERHOUSE COOPERS,"Remote in Phoenix, AZ 85004",,"Managing a team of AI consultants, data scientists, developers and designers, providing guidance, support, and mentoring to ensure the team is aligned with the…",https://www.indeed.com/rc/clk?jk=b179a5d97e85fd91&bb=thk0qzNhVUNMsm584j_T65Lt7W-hP1r6dfz0UNwDh9NEkmH6BFsAlivYQ12jtc-vcmmvSVMbEg0qeQsHE4AX-PzPa6yYuRcU2fxsc7IQXNYHGs_17mF4X7MrZLBMv6Ak&xkcb=SoCr67M3_jNbC3yJ3J0DbzkdCdPP&fccid=5e964c4afc56b180&vjs=3,2024-06-23,Arizona
Test Data Management Consultant,NTT DATA,"Remote in Little Rock, AR 72203",,"Mine existing data and/or synthetic data generation as needed.
Solid understanding of data governance, data quality and metadata management.",https://www.indeed.com/rc/clk?jk=dfa94666b3213768&bb=T5cB-rq8P_5ut0LwQFCA-BE5KTmCgBdZvTPvU6XjzhH6k1T_MUtKc40bkVpATY5CeIOvcNo3l5nQwHBNGNRwFfcrvPdCUFciT-AgFjsiqc3lLfGmMhWUjw%3D%3D&xkcb=SoCr67M3_jNaNqx-rp0LbzkdCdPP&fccid=91444a28cb181211&vjs=3,2024-06-23,Arkansas
